"logLik.1","logLik.2","logLik.3","logLik.4","logLik.5","logLik.6","logLik.7","logLik.8","logLik.9","logLik.10","logLik.11","logLik.12","logLik.13","parameters_others.1","parameters_others.2","parameters_others.3","parameters_others.4","parameters_log_inf.1","parameters_log_inf.2","parameters_log_inf.3","parameters_log_inf.4","parameters_log_inf.5","parameters_log_inf.6","parameters_log_inf.7","parameters_log_inf.8","parameters_log_inf.9","parameters_log_inf.10","parameters_log_inf.11","parameters_log_inf.12","parameters_log_inf.13","parameters_g_out_ICU.1","parameters_g_out_ICU.2","parameters_g_out_ICU.3","parameters_g_out_ICU.4","parameters_g_out_ICU.5","parameters_g_out_ICU.6","parameters_g_out_ICU.7","parameters_g_out_ICU.8","parameters_g_out_ICU.9","parameters_g_out_ICU.10","parameters_g_out_ICU.11","parameters_g_out_ICU.12","parameters_g_out_ICU.13","parameters_g_out_hosp.1","parameters_g_out_hosp.2","parameters_g_out_hosp.3","parameters_g_out_hosp.4","parameters_g_out_hosp.5","parameters_g_out_hosp.6","parameters_g_out_hosp.7","parameters_g_out_hosp.8","parameters_g_out_hosp.9","parameters_g_out_hosp.10","parameters_g_out_hosp.11","parameters_g_out_hosp.12","parameters_g_out_hosp.13","accept_others.1","accept_others.2","accept_others.3","accept_others.4","accept_log_inf.1","accept_log_inf.2","accept_log_inf.3","accept_log_inf.4","accept_log_inf.5","accept_log_inf.6","accept_log_inf.7","accept_log_inf.8","accept_log_inf.9","accept_log_inf.10","accept_log_inf.11","accept_log_inf.12","accept_log_inf.13","accept_g_out_ICU.1","accept_g_out_ICU.2","accept_g_out_ICU.3","accept_g_out_ICU.4","accept_g_out_ICU.5","accept_g_out_ICU.6","accept_g_out_ICU.7","accept_g_out_ICU.8","accept_g_out_ICU.9","accept_g_out_ICU.10","accept_g_out_ICU.11","accept_g_out_ICU.12","accept_g_out_ICU.13","accept_g_out_hosp.1","accept_g_out_hosp.2","accept_g_out_hosp.3","accept_g_out_hosp.4","accept_g_out_hosp.5","accept_g_out_hosp.6","accept_g_out_hosp.7","accept_g_out_hosp.8","accept_g_out_hosp.9","accept_g_out_hosp.10","accept_g_out_hosp.11","accept_g_out_hosp.12","accept_g_out_hosp.13"
-1049.99081579264,-927.454939095625,-737.219058034764,-892.41941998992,-559.096201483845,-1300.62685300796,-1017.30025872915,-1349.44713881219,-813.732664770238,-802.938022927017,-914.187753004048,-994.667847285009,-807.33451046856,2.92907831196539,0.527231607042311,0.687131504021794,0.696872154153833,12.2886026326026,11.5470575018334,10.3860442664709,10.7309446083671,9.0255974860843,12.9964792741266,12.2039519982293,13.8525294226496,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8232832756203,0.117273740195677,0.120553584232073,0.201134404694601,0.0887512165973573,0.145070083442728,0.145505282770906,0.120101766303076,0.0989530841002866,0.133275873527906,0.126427876823627,0.123174977793942,0.108301713739435,0.165980367508117,0.155258005904633,0.175123573249231,0.188253848902817,0.113057088751658,0.250697316230171,0.16532427609725,0.150145951686655,0.131622226891243,0.168940048882171,0.162369485465967,0.249835042305553,0.149794868468007,0.166100953167004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
-1050.00740125693,-927.536838758066,-737.253591020849,-892.334396799162,-559.496666148362,-1301.67203180824,-1017.36031343722,-1350.82440910988,-813.765274420099,-802.93514032831,-914.392951502983,-995.627823276871,-807.3335069464,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5470575018334,10.3860442664709,10.7309446083671,9.00183274459328,12.9846924716299,12.2039519982293,13.8525294226496,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8232832756203,0.11627332129607,0.120553584232073,0.201134404694601,0.0887512165973573,0.145070083442728,0.145505282770906,0.118822888402224,0.0989530841002866,0.133275873527906,0.126427876823627,0.123174977793942,0.106111688727753,0.165980367508117,0.155258005904633,0.175123573249231,0.188253848902817,0.113057088751658,0.250697316230171,0.16532427609725,0.150145951686655,0.134404042853306,0.168940048882171,0.162369485465967,0.249835042305553,0.149794868468007,0.166100953167004,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1050.86966461906,-928.007965756679,-738.39200004361,-892.223322252397,-560.111390444188,-1302.04134726185,-1018.01263419808,-1349.20791639902,-813.765274420099,-802.926574798254,-914.584445410068,-992.886236545447,-807.609693589059,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5057892791868,10.421633716553,10.7230444006805,9.00183274459328,12.9846924716299,12.2039519982293,13.8525294226496,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8191500042556,0.11627332129607,0.122926891664778,0.209108393384725,0.0887512165973573,0.144947262155375,0.145505282770906,0.118822888402224,0.0967899369400672,0.133275873527906,0.126427876823627,0.123174977793942,0.106111688727753,0.165980367508117,0.156522317997249,0.175123573249231,0.188253848902817,0.113426733191176,0.238405268663494,0.16446459335127,0.151809598475486,0.130381700879836,0.168940048882171,0.162298546028702,0.247699359747487,0.157893858448501,0.166100953167004,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
-1049.47017569626,-928.007965756679,-737.355276729775,-892.223322252397,-559.521711810661,-1301.59203816171,-1018.01263419808,-1349.56986301928,-813.765274420099,-802.926574798254,-914.447012664465,-992.886236545447,-807.192468359979,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5057892791868,10.4007508576494,10.7230444006805,9.00183274459328,12.9846924716299,12.2039519982293,13.8375555006091,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8191500042556,0.11627332129607,0.122926891664778,0.205360027966087,0.0887512165973573,0.144947262155375,0.145505282770906,0.118822888402224,0.0972681030335794,0.133275873527906,0.126427876823627,0.133202350923742,0.106111688727753,0.165980367508117,0.1533387548865,0.175123573249231,0.188253848902817,0.113426733191176,0.247491273597372,0.165725165413946,0.151809598475486,0.130381700879836,0.168940048882171,0.162298546028702,0.247699359747487,0.157893858448501,0.160920469422027,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
-1049.47017569626,-928.798662151845,-737.606958791669,-890.863578353025,-559.521711810661,-1298.98783348285,-1017.44194825486,-1349.9715329786,-815.594826374794,-801.317255265052,-914.447012664465,-992.886236545447,-807.192468359979,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5057892791868,10.4007508576494,10.7387155412286,9.00183274459328,12.9846924716299,12.2039519982293,13.8375555006091,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8191500042556,0.11627332129607,0.125861262026477,0.200005120523496,0.0937336858481788,0.144947262155375,0.141115388780692,0.121350126613505,0.0972681030335794,0.138107933067939,0.122863143599622,0.133202350923742,0.106111688727753,0.165980367508117,0.1533387548865,0.175123573249231,0.188253848902817,0.113426733191176,0.247491273597372,0.167652272618625,0.148167256655102,0.129763561986086,0.166826962139819,0.162298546028702,0.247699359747487,0.157893858448501,0.160920469422027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
-1049.47017569626,-928.798662151845,-737.606958791669,-892.866501379587,-559.584699317841,-1298.70687007377,-1017.34202853282,-1349.35504199218,-815.594826374794,-801.620005731779,-914.447012664465,-992.325337345467,-807.192468359979,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5057892791868,10.4007508576494,10.7387155412286,9.00183274459328,12.9866639769409,12.2039519982293,13.8375555006091,10.790601275945,10.7411472476029,11.3412537960961,11.6514852785073,10.8191500042556,0.11627332129607,0.125861262026477,0.200005120523496,0.101685435918963,0.144947262155375,0.141115388780692,0.121350126613505,0.0966249162909549,0.138107933067939,0.122863143599622,0.133202350923742,0.107103754473895,0.165980367508117,0.1533387548865,0.175123573249231,0.188253848902817,0.113426733191176,0.25576436046116,0.167652272618625,0.150030391702686,0.129763561986086,0.166826962139819,0.163964485102388,0.247699359747487,0.157893858448501,0.160920469422027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-1049.47017569626,-925.570251498714,-737.606958791669,-891.534757975238,-559.598807625505,-1300.1805763294,-1017.2824706154,-1349.35504199218,-815.166365365253,-802.255367694218,-914.447012664465,-992.325337345467,-807.192468359979,2.92907831196539,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5423200010974,10.4007508576494,10.7387155412286,9.00183274459328,12.9866639769409,12.2039519982293,13.8375555006091,10.790601275945,10.7245869390326,11.3412537960961,11.6514852785073,10.8191500042556,0.11627332129607,0.125861262026477,0.200005120523496,0.0988888047768421,0.127213663402857,0.136831814483606,0.121042804776525,0.0966249162909549,0.135625814111441,0.119410102502315,0.133202350923742,0.107103754473895,0.165980367508117,0.1533387548865,0.175123573249231,0.188253848902817,0.113426733191176,0.25576436046116,0.167652272618625,0.150030391702686,0.129763561986086,0.176382348080972,0.163964485102388,0.247699359747487,0.157893858448501,0.160920469422027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1051.05223217511,-925.539895204778,-738.528913947414,-891.473193561135,-559.625069812906,-1299.71587149623,-1017.32740831463,-1349.33856592752,-815.253774694547,-801.659527168046,-914.504298125038,-992.529761122746,-807.163818488941,2.93013361611775,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5334619544067,10.4007508576494,10.7387155412286,9.01390836456387,12.9866639769409,12.2039519982293,13.8375555006091,10.790601275945,10.7245869390326,11.3412537960961,11.6456253783587,10.8191500042556,0.11627332129607,0.125861262026477,0.218472753301006,0.0988888047768421,0.127213663402857,0.142660849557041,0.121042804776525,0.0966249162909549,0.135625814111441,0.119410102502315,0.133202350923742,0.107103754473895,0.165980367508117,0.149639320128269,0.173946851443053,0.187287995695225,0.113426733191176,0.25576436046116,0.167652272618625,0.150030391702686,0.129763561986086,0.176382348080972,0.162173426277049,0.247699359747487,0.157893858448501,0.160920469422027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
-1052.69449643009,-924.729278581519,-737.629794364887,-894.151559310399,-558.889280956994,-1290.0037246454,-1016.68578569502,-1353.19790097231,-815.214765738745,-801.70005134779,-913.744567577272,-994.463010486465,-808.896070967322,2.89987142640667,0.527231607042311,0.687335124188603,0.696872154153833,12.2886026326026,11.5387486203108,10.4007508576494,10.7387155412286,9.01390836456387,12.9866639769409,12.2039519982293,13.8375555006091,10.790601275945,10.7245869390326,11.3412537960961,11.6456253783587,10.8004905883036,0.11627332129607,0.125861262026477,0.218472753301006,0.0988888047768421,0.127213663402857,0.142660849557041,0.121042804776525,0.0966249162909549,0.135625814111441,0.119410102502315,0.133202350923742,0.107103754473895,0.165980367508117,0.149639320128269,0.173248232490137,0.187287995695225,0.113426733191176,0.25576436046116,0.166783960281675,0.150030391702686,0.131517754446009,0.169306984881049,0.160948299206851,0.247699359747487,0.157893858448501,0.160920469422027,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
-1050.97040207163,-924.525859797881,-737.715837299049,-894.293696304258,-558.863012833151,-1290.28017824928,-1016.65181268134,-1352.68597035673,-815.253991511508,-801.641039191682,-912.86150493331,-994.356552205514,-808.396285942633,2.89987142640667,0.527231607042311,0.687335124188603,0.697192192100095,12.2886026326026,11.5387486203108,10.4074651596143,10.7387155412286,9.01390836456387,12.9866639769409,12.2039519982293,13.842894734428,10.790601275945,10.7245869390326,11.3412537960961,11.6456253783587,10.8252463098225,0.115575779589183,0.125861262026477,0.218472753301006,0.0911296034390807,0.127213663402857,0.142660849557041,0.121147350857733,0.0966249162909549,0.135625814111441,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152570011677629,0.175184893732342,0.187287995695225,0.113426733191176,0.25576436046116,0.166783960281675,0.150030391702686,0.131517754446009,0.168758164271505,0.160948299206851,0.247699359747487,0.152744541466378,0.160920469422027,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
-1051.10410561793,-924.525859797881,-737.460197121891,-894.055248516141,-558.969951248239,-1290.94689992426,-1016.72871286884,-1352.68597035673,-815.253991511508,-801.355761314171,-912.588836109259,-994.356552205514,-808.396285942633,2.89987142640667,0.527231607042311,0.687335124188603,0.697192192100095,12.2886026326026,11.5387486203108,10.4074651596143,10.7279923759021,9.01390836456387,12.9866639769409,12.2039519982293,13.842894734428,10.790601275945,10.7438998334988,11.3412537960961,11.6456253783587,10.8252463098225,0.115226312763661,0.125861262026477,0.218472753301006,0.0911296034390807,0.126561662177996,0.142660849557041,0.121578773237181,0.0966249162909549,0.135625814111441,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152570011677629,0.175184893732342,0.194732570688737,0.112660353997373,0.25576436046116,0.168412209025552,0.150030391702686,0.131517754446009,0.168758164271505,0.158626387383936,0.252025441780696,0.152744541466378,0.160920469422027,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
-1051.06637198996,-924.496732116883,-737.450683283238,-894.313186127205,-559.523480962145,-1290.15755229217,-1016.74528385468,-1352.86698113779,-815.231970304469,-801.321367173684,-912.661195068332,-993.966085634514,-809.862847015171,2.89987142640667,0.527231607042311,0.687187080980613,0.697192192100095,12.2886026326026,11.5387486203108,10.4074651596143,10.7279923759021,9.01390836456387,12.9943345733509,12.2039519982293,13.842894734428,10.790601275945,10.7438998334988,11.3316517330678,11.6456253783587,10.78910177703,0.115226312763661,0.125861262026477,0.218472753301006,0.0911296034390807,0.126561662177996,0.143157003731092,0.119250176297809,0.0966249162909549,0.135625814111441,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152570011677629,0.175184893732342,0.194732570688737,0.11196401065918,0.266599076070489,0.168412209025552,0.150030391702686,0.131517754446009,0.168758164271505,0.158626387383936,0.252025441780696,0.155630927520876,0.160920469422027,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-1049.43577262901,-925.814956594093,-738.214653830823,-890.934980360559,-559.815799199723,-1302.47704513336,-1018.07891555912,-1347.48241312494,-813.329009221485,-800.362623326235,-913.864309900743,-991.394447721481,-808.766764188914,2.93710188623978,0.527231607042311,0.687187080980613,0.697192192100095,12.2886026326026,11.5387486203108,10.4114434466192,10.7279923759021,9.01390836456387,13.0003862222345,12.2039519982293,13.842894734428,10.790601275945,10.7438998334988,11.3316517330678,11.6456253783587,10.78910177703,0.115226312763661,0.125861262026477,0.199914666209745,0.0911296034390807,0.131713073908782,0.143157003731092,0.119250176297809,0.0973565845160592,0.13025354717647,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152570011677629,0.17342693447721,0.194732570688737,0.11196401065918,0.266599076070489,0.165221016643094,0.151734214815431,0.131517754446009,0.168421704582479,0.158626387383936,0.244076522521237,0.155630927520876,0.160920469422027,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
-1049.12485801529,-925.814956594093,-737.742420453704,-891.660979927229,-559.815799199723,-1300.79543100941,-1017.40323293542,-1347.65522414874,-813.073354070477,-801.091795677409,-913.864309900743,-991.394447721481,-808.766764188914,2.93710188623978,0.527231607042311,0.687187080980613,0.697192192100095,12.2917074565661,11.5387486203108,10.4114434466192,10.7279923759021,9.01390836456387,13.0003862222345,12.2024916184099,13.8532719425482,10.790601275945,10.7438998334988,11.3316517330678,11.6456253783587,10.78910177703,0.116635270770311,0.125861262026477,0.207735919832784,0.0987530166441098,0.131713073908782,0.143157003731092,0.119250176297809,0.098429541021105,0.13025354717647,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152570011677629,0.17342693447721,0.194732570688737,0.115844867780148,0.266599076070489,0.168547575814906,0.14960466570237,0.131517754446009,0.170289033550708,0.15633898062141,0.244076522521237,0.155630927520876,0.160920469422027,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
-1049.19532453168,-925.818976390992,-737.742420453704,-891.397626923331,-559.720151734756,-1300.79543100941,-1017.47847619191,-1347.65522414874,-813.073354070477,-801.091795677409,-913.864309900743,-991.394447721481,-808.766764188914,2.93710188623978,0.527231607042311,0.687187080980613,0.697192192100095,12.2857176939387,11.5259967427317,10.4114434466192,10.7279923759021,9.00964490742322,13.0003862222345,12.2024916184099,13.8532719425482,10.790601275945,10.7438998334988,11.3316517330678,11.6456253783587,10.78910177703,0.116635270770311,0.125861262026477,0.207735919832784,0.0987530166441098,0.13660497538726,0.143157003731092,0.11892477465987,0.098429541021105,0.13025354717647,0.119410102502315,0.127118711952238,0.107103754473895,0.165980367508117,0.152918969919673,0.1729847166184,0.194732570688737,0.114637695505529,0.266599076070489,0.168547575814906,0.148631657563175,0.131517754446009,0.170289033550708,0.15633898062141,0.244076522521237,0.155630927520876,0.160920469422027,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
-1051.23941837735,-925.632356372626,-739.816908710638,-894.017875861704,-559.238867652868,-1287.82674693434,-1019.10876704739,-1350.28591592253,-815.674801830757,-803.162435158035,-913.642728310238,-994.898845558896,-810.451055901275,2.90167609692518,0.527231607042311,0.687187080980613,0.69085147206831,12.2857176939387,11.5259967427317,10.4114434466192,10.7279923759021,9.00964490742322,12.9779517152831,12.1721073526444,13.8532719425482,10.790601275945,10.7438998334988,11.3316517330678,11.6456253783587,10.78910177703,0.116635270770311,0.125861262026477,0.207735919832784,0.0974850971186554,0.128427483864492,0.143157003731092,0.11892477465987,0.0964217556791773,0.13025354717647,0.123773109286135,0.127118711952238,0.114483175384501,0.165980367508117,0.152102293398304,0.1729847166184,0.202928979089346,0.114637695505529,0.257123743043935,0.168547575814906,0.148631657563175,0.131517754446009,0.170289033550708,0.160303349369581,0.244076522521237,0.155630927520876,0.160920469422027,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-1052.29775808261,-927.270893691648,-737.838170997259,-893.948954198834,-559.238867652868,-1287.82674693434,-1019.10876704739,-1350.34881164358,-815.674801830757,-802.854145466566,-914.27024007301,-994.882666614661,-809.062219692131,2.90167609692518,0.527231607042311,0.687187080980613,0.69085147206831,12.2857176939387,11.5259967427317,10.4114434466192,10.7317171744476,9.00964490742322,12.9779517152831,12.1721073526444,13.8532719425482,10.790601275945,10.7539693885378,11.3316517330678,11.6638571021602,10.78910177703,0.12079694410671,0.130292569291854,0.207735919832784,0.097972903602263,0.128427483864492,0.143157003731092,0.11892477465987,0.0982067083360334,0.13025354717647,0.11494018421199,0.127118711952238,0.114483175384501,0.154589897157683,0.153043189632538,0.1729847166184,0.193787519433746,0.114637695505529,0.257123743043935,0.168547575814906,0.148631657563175,0.131517754446009,0.170289033550708,0.162652693544597,0.257220391916171,0.155630927520876,0.160920469422027,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
-1052.29775808261,-927.270893691648,-737.838170997259,-893.948954198834,-558.753526312322,-1288.13712831657,-1019.34327431184,-1350.15776232231,-815.674801830757,-802.993280338558,-914.27024007301,-994.909969475509,-809.062219692131,2.90167609692518,0.527231607042311,0.687187080980613,0.69085147206831,12.2857176939387,11.5259967427317,10.4114434466192,10.7317171744476,9.00964490742322,12.9779517152831,12.1608920713597,13.8536076062951,10.790601275945,10.7108177503538,11.3316517330678,11.6638571021602,10.78910177703,0.12079694410671,0.130292569291854,0.207735919832784,0.097972903602263,0.14042158725,0.136351890982002,0.11892477465987,0.0968607905514052,0.13025354717647,0.11494018421199,0.127118711952238,0.114483175384501,0.154589897157683,0.153043189632538,0.1729847166184,0.193787519433746,0.114637695505529,0.257123743043935,0.162393843892887,0.142168978896636,0.131517754446009,0.170289033550708,0.160611321498043,0.257220391916171,0.155567220100458,0.160920469422027,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
-1051.29547558565,-926.936278569108,-737.288603627851,-892.327900189704,-558.722213659305,-1296.86902153408,-1019.21248658791,-1349.85766280747,-813.936683584602,-802.958493212822,-914.332733676117,-996.278273384356,-807.772430859085,2.91815164177905,0.527231607042311,0.687187080980613,0.696300207706216,12.2857176939387,11.5259967427317,10.4114434466192,10.7317171744476,9.00964490742322,12.9779517152831,12.1608920713597,13.8536076062951,10.790601275945,10.7413178575982,11.3316517330678,11.6117605734204,10.78910177703,0.12079694410671,0.130292569291854,0.207735919832784,0.097972903602263,0.14042158725,0.136351890982002,0.11892477465987,0.0968607905514052,0.13025354717647,0.122537322434112,0.127118711952238,0.10606463956216,0.154589897157683,0.153043189632538,0.1729847166184,0.193787519433746,0.114637695505529,0.257123743043935,0.16755678811847,0.142168978896636,0.131517754446009,0.170289033550708,0.155009016454277,0.257220391916171,0.155567220100458,0.160920469422027,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1051.47347075006,-926.331968709929,-737.651505206383,-894.457470964705,-558.722213659305,-1296.81757203608,-1019.06213522325,-1350.18006787334,-813.936683584602,-801.123364260542,-914.332733676117,-995.480888136272,-807.772430859085,2.91815164177905,0.527231607042311,0.687187080980613,0.696300207706216,12.2857176939387,11.5259967427317,10.4114434466192,10.7317171744476,9.00964490742322,12.9613946316942,12.1586996544827,13.8551580816306,10.790601275945,10.7624492122286,11.3316517330678,11.6398805252444,10.78910177703,0.12079694410671,0.129210724924676,0.201242359810818,0.10228733582512,0.14042158725,0.139045496578181,0.113393129247618,0.0968607905514052,0.13025354717647,0.122537322434112,0.127118711952238,0.103033114731363,0.154589897157683,0.152003883646367,0.1729847166184,0.193787519433746,0.114637695505529,0.257123743043935,0.164298510315672,0.142168978896636,0.131517754446009,0.170289033550708,0.164503395990406,0.257220391916171,0.155567220100458,0.160920469422027,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1052.5458788064,-928.740846633807,-739.862696077842,-892.516784504336,-560.094391608353,-1286.14859533454,-1021.18984121059,-1343.28292387562,-816.813462958362,-803.569050331335,-915.223272117088,-996.350508649195,-809.63826169585,2.91815164177905,0.527231607042311,0.687187080980613,0.683488367868361,12.2857176939387,11.5259967427317,10.4074824707999,10.729176087794,9.00964490742322,12.9613946316942,12.1586996544827,13.8551580816306,10.8003059047224,10.7624492122286,11.3564112633284,11.6398805252444,10.78910177703,0.12079694410671,0.129210724924676,0.201242359810818,0.0933631273928428,0.14042158725,0.139912222670424,0.113393129247618,0.0968607905514052,0.13025354717647,0.122537322434112,0.127118711952238,0.103033114731363,0.154593083864836,0.152161389034063,0.1729847166184,0.193787519433746,0.114637695505529,0.262467033376805,0.164298510315672,0.142168978896636,0.133787858869159,0.170289033550708,0.164503395990406,0.260994022123975,0.154903823261447,0.160920469422027,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
-1052.79612972138,-928.159595501468,-740.496621679958,-891.237438136199,-560.557136688665,-1287.7959088123,-1020.95329000054,-1341.26122830355,-817.311346530279,-803.966553068561,-917.225935104651,-992.055744298334,-809.835902284648,2.91815164177905,0.527231607042311,0.689657256675676,0.683488367868361,12.2857176939387,11.5163590800255,10.4074824707999,10.729176087794,9.00964490742322,12.9613946316942,12.1586996544827,13.8551580816306,10.8003059047224,10.7624492122286,11.3564112633284,11.6398805252444,10.78910177703,0.12079694410671,0.123740431021256,0.201242359810818,0.0933631273928428,0.136438416709447,0.138773618288888,0.113393129247618,0.0968607905514052,0.133276220690678,0.122537322434112,0.127118711952238,0.106987283350668,0.154593083864836,0.152161389034063,0.1729847166184,0.190122528527007,0.114637695505529,0.262467033376805,0.164298510315672,0.142168978896636,0.132327693280016,0.170289033550708,0.164503395990406,0.260994022123975,0.154903823261447,0.160920469422027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1052.55366290459,-928.102592898681,-740.293582731284,-891.315874746715,-560.450451834424,-1287.81641876621,-1020.18042387158,-1341.92660342216,-817.48230386414,-803.812673993534,-916.525020364159,-992.643353807999,-810.097047280497,2.91815164177905,0.52010963122729,0.689657256675676,0.683488367868361,12.289718572153,11.5163590800255,10.4074824707999,10.7260572603334,9.05206861045787,12.9731906458889,12.1586996544827,13.8551580816306,10.773192792179,10.7624492122286,11.3564112633284,11.6398805252444,10.78910177703,0.115955793418958,0.123740431021256,0.201242359810818,0.0953323701526741,0.136438416709447,0.138773618288888,0.113393129247618,0.0968607905514052,0.133816728993457,0.122537322434112,0.127118711952238,0.106987283350668,0.154593083864836,0.152161389034063,0.1729847166184,0.193919819443333,0.114637695505529,0.262467033376805,0.163450207810455,0.142168978896636,0.132327693280016,0.170289033550708,0.164503395990406,0.260994022123975,0.154903823261447,0.160920469422027,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
